Hogar;Persona;AnoNac;Sexo;Relacion;Viajes;LicenciaConducir;PaseEscolar;AdultoMayor;Estudios;Curso;Actividad;Ocupacion;ActividadEmpresa;JornadaTrabajo;DondeEstudia;DirActividadCoordX;DirActividadCoordY;DirEstudiosCoordX;DirEstudiosCoordY;NoViaja;TarjetaBip;Tarjeta2Bip;MedioViajeRestricion;ConoceTransantiago;NoUsaTransantiago;Discapacidad;TieneIngresos;Ingreso;TramoIngreso;IngresoFinal;TramoIngresoFinal;IngresoImputado;Factor_LaboralNormal;Factor_SabadoNormal;Factor_DomingoNormal;Factor_LaboralEstival;Factor_FindesemanaEstival;Factor
114750;11475001;1935;2;1;4;1;2;2;5;3;D;;;;;;;;;;99;;;1;H;J;1;85000;1;85000;1;0;;;;617,00000;;76,38821
114750;11475002;1965;1;3;4;1;2;2;5;4;A;2;8;4;;345163,6702;6283614,5339;;;;99;;;1;H;J;1;99;1;83242;1;2;;;;617,00000;;104,54356
114760;11476001;1969;1;1;2;1;2;2;5;2;A;5;8;1;;;;;;;99;;;1;"A;C";J;1;230000;2;230000;2;0;;;873,38570;;;88,32220
114760;11476002;1967;2;2;2;1;2;2;5;2;D;;;;;;;;;;99;;;1;"A;C";J;2;0;0;0;0;0;;;727,49710;;;74,54051
114760;11476003;2001;2;3;2;1;1;2;4;5;B;;;;4;;;;;;;;;2;"A;C";J;2;0;0;0;0;0;;;623,28080;;;90,18173
114770;11477001;1966;1;1;0;1;2;2;5;3;A;5;8;1;;;;;;4;99;;;1;"A;G";J;1;250000;2;250000;2;0;123,28850;;;;;49,11967
114770;11477002;1966;2;2;2;1;2;2;7;5;A;5;3;1;;;;;;;99;;;;;J;1;210000;2;210000;2;0;104,10530;;;;;41,45501
114770;11477003;1988;1;3;2;1;2;2;9;2;A;5;8;1;;;;;;;99;;;;;J;1;220000;2;220000;2;0;114,70060;;;;;45,30691
114770;11477004;1993;2;3;2;1;1;2;11;1;B;;;;8;;;;;;;;;;;J;2;0;0;0;0;0;90,38155;;;;;36,39550
114783;11478301;1981;2;1;8;1;2;2;5;4;D;;;;;;;;;;99;;;1;"F;H";J;2;0;0;0;0;0;76,49895;;;;;61,53117
114783;11478302;2002;2;3;3;1;2;2;4;4;B;;;;4;;;344539,3177;6286087,3102;;;;;2;D;J;2;0;0;0;0;0;81,87730;;;;;58,24917
114783;11478303;2003;1;3;2;1;2;2;4;3;B;;;;4;;;344539,3177;6286087,3102;;;;;2;G;J;2;0;0;0;0;0;81,87730;;;;;59,88277
114783;11478304;2009;2;3;4;1;2;2;2;1;B;;;;2;;;344880,6087;6286408,4636;;;;;2;G;J;2;0;0;0;0;0;59,45655;;;;;48,61129
114783;11478305;1980;1;2;2;1;2;2;5;2;A;5;5;1;;294522,5600;6270199,1088;;;;99;;;;;J;1;99;2;284974;2;2;89,59795;;;;;64,64775
114791;11479101;1959;2;1;2;1;2;2;10;4;A;5;5;1;;352799,3900;6301700,8300;;;;99;;;;;J;1;500000;3;500000;3;0;164,77330;;;;;44,02044
114791;11479102;1988;1;3;2;1;2;2;5;4;A;5;5;1;;345539,9125;6302400,9667;;;;99;;;;;J;1;480000;3;480000;3;0;181,54310;;;;;48,11071
114791;11479103;1990;2;3;2;1;2;2;5;4;A;5;5;1;;344400,5474;6282879,0451;;;;99;;;1;E;J;1;420000;3;420000;3;0;143,05190;;;;;38,64783
114791;11479104;1938;1;2;2;3;2;2;4;7;A;4;5;1;;345387,3700;6285843,0300;;;;99;;2;1;H;J;1;400000;2;400000;2;0;121,15210;;;;;34,17354
114800;11480001;1970;2;1;2;1;2;2;5;4;A;5;8;1;;341649,8530;6281313,0682;;;;99;;;1;"A;C";J;1;220000;2;220000;2;0;;;;617,00000;;88,23070
114800;11480002;1995;2;3;2;1;1;2;5;1;B;;;;4;;;346949,4649;6285036,4844;;;;;;;J;2;0;0;0;0;0;;;;617,00000;;126,56062
114813;11481301;1935;1;1;4;3;2;2;6;2;C;;;;;;;;;;99;;;1;"D;H";J;1;99;1;100663;1;2;57,78004;;;;;33,40645
114813;11481302;1935;2;2;2;1;2;2;6;2;D;;;;;;;;;;;;;2;G;J;1;99;1;166759;1;2;57,78004;;;;;37,25644
114813;11481303;1969;2;3;2;1;2;2;5;4;A;5;8;1;;348767,5930;6298978,5293;;;;99;;;;;J;1;99;2;259653;2;2;58,47134;;;;;43,03232
114813;11481304;2004;1;4;2;1;2;2;4;3;B;;;;4;;;345159,2276;6287059,0478;;;;;2;G;J;2;0;0;0;0;0;72,44821;;;;;53,52219
114823;11482301;1932;1;1;2;1;2;2;6;2;A;2;2;2;;343631,7537;6286448,3406;;;;99;;;1;F;J;1;125000;1;125000;1;0;53,67226;;;;;12,78540
114823;11482302;1976;2;3;2;1;2;2;5;4;A;5;5;1;;337505,6071;6292946,3133;;;;99;;;1;E;J;3;0;2;345160;2;2;61,59806;;;;;21,04799
114823;11482303;1977;2;3;2;1;2;2;5;4;A;5;1;1;;346722,8303;6306336,4537;;;;;;;;;J;1;289000;2;289000;2;0;61,59806;;;;;21,04799
114823;11482304;1979;1;3;3;3;2;2;10;2;A;5;3;1;;346506,0368;6300632,4080;;;;99;;7;1;H;J;1;99;3;710903;3;2;72,14559;;;;;22,11407
114823;11482305;1954;2;2;2;1;2;2;4;8;D;;;;;;;;;;99;;;1;E;J;2;0;0;0;0;0;72,75085;;;;;16,88494
114830;11483001;1930;2;1;0;1;2;2;6;5;C;;;;;;;;;5;;;;2;G;D;1;130000;1;130000;1;0;53,17317;;;;;35,87849
114830;11483002;1963;2;3;0;1;2;2;7;4;D;;;;;;;;;6;99;;;1;H;J;2;0;0;0;0;0;54,58634;;;;;41,44076
114830;11483003;1963;2;3;0;1;2;2;7;4;A;3;4;1;;;;;;5;99;;;1;"B;H";J;1;99;2;219871;2;2;54,58634;;;;;41,44076
114830;11483004;1991;2;4;4;1;1;2;11;3;B;;;;8;;;343857,3400;6297480,7900;;;;;;;J;2;0;0;0;0;0;53,17317;;;;;36,38299
114830;11483005;2000;1;4;2;1;1;2;4;6;B;;;;4;;;345400,4815;6288617,3936;;;;;;;J;2;0;0;0;0;0;73,22332;;;;;51,54266
114840;11484001;1967;1;1;0;1;2;2;9;1;A;2;5;1;;;;;;4;99;;;1;H;J;1;450000;3;450000;3;0;;;;;1640,00000;169,45184
114850;11485001;1966;2;1;2;1;2;2;5;4;A;5;8;1;;345537,7032;6285815,1778;;;;99;;;1;"A;H";J;1;99;1;92337;1;2;;;;617,00000;;253,41716
114850;11485002;1990;2;3;2;1;2;2;5;4;A;5;5;1;;346438,6234;6298541,8278;;;;99;;;;;J;1;99;1;133295;1;2;;;;617,00000;;222,48790
114860;11486001;1961;1;1;2;1;2;2;5;4;A;5;5;1;;345295,7469;6295307,9418;;;;99;;;;;J;1;99;2;236084;2;2;;;;594,00000;;119,83837
114860;11486002;1961;2;2;2;1;2;2;4;4;A;2;2;1;;346121,0489;6285802,1747;;;;99;;;;;J;1;99;1;187474;1;2;;;;594,00000;;101,13882
114860;11486003;1989;2;3;2;1;2;2;5;4;F;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;;;594,00000;;88,79514
114860;11486004;1932;1;4;0;1;2;2;4;4;C;;;;;;;;;5;;;;2;G;H;1;90000;1;90000;1;0;;;;594,00000;;78,51524
114860;11486005;1994;1;3;2;1;1;2;5;4;B;;;;4;;;348228,1658;6292002,9040;;99;;;;;J;2;0;0;0;0;0;;;;594,00000;;110,53631
114871;11487101;1965;2;1;2;1;2;2;5;2;A;5;2;2;;344507,0116;6283368,0313;;;;99;;;1;H;J;1;99;1;159170;1;2;55,25604;;;;;41,13757
114871;11487102;1970;1;2;0;1;2;2;4;8;A;5;8;1;;357407,0632;7384230,5709;;;1;99;;;1;H;J;1;99;7;244753;2;1;65,43788;;;;;48,74353
114871;11487103;1996;2;3;2;1;2;2;5;2;B;;;;4;;;344866,5828;6283287,7694;;;;;1;H;J;2;0;0;0;0;0;82,20113;;;;;59,00900
114871;11487104;2001;1;3;2;1;1;2;4;6;B;;;;4;;;344866,5828;6283287,7694;;;;;2;G;J;2;0;0;0;0;0;74,12164;;;;;51,16557
114883;11488301;1970;1;1;2;3;2;2;4;7;A;5;1;1;;341929,9045;6287780,3985;;;;99;;7;1;H;J;1;450000;3;450000;3;0;103,57220;;;;;51,75999
114883;11488302;1973;2;2;5;3;2;2;7;5;A;2;2;2;;344758,5745;6282973,7916;;;;99;;;1;H;J;1;250000;2;250000;2;0;109,61020;;;;;55,82753
114883;11488303;1993;2;3;2;1;1;2;9;2;B;;;;6;;;345000,6893;6297348,8867;;;;;1;E;J;2;0;0;0;0;0;75,92770;;;;;38,35187
114883;11488304;2009;1;3;3;1;2;2;2;1;B;;;;2;;;345048,9634;6283095,1635;;;;;2;H;J;2;0;0;0;0;0;85,19123;;;;;44,10526
114893;11489301;1973;2;2;2;1;2;2;4;3;D;;;;;;;;;;99;99;;1;"B;H";J;2;0;0;0;0;0;;;;;989,00000;55,82753
114893;11489302;1968;1;1;4;1;2;2;5;2;A;2;2;1;;346275,3554;6297100,8113;;;;13678090;;;1;"B;H";J;1;200000;1;200000;1;0;;;;;989,00000;51,75999
114893;11489303;2003;2;3;2;1;2;2;4;8;D;;;;;;;;;;;;;1;"F;H";B;2;0;0;0;0;0;;;;;989,00000;52,84975
114893;11489304;2003;2;3;2;1;2;2;3;4;B;;;;9;;;0,0000;0,0000;;;;;2;"G;H";E;2;0;0;0;0;0;;;;;989,00000;52,84975
114900;11490001;1958;2;1;3;1;2;2;4;7;A;7;6;1;;346610,8700;6293309,3800;;;;99;;;;;J;1;200000;1;200000;1;0;;;;;2333,00000;35,21289
114900;11490002;1987;1;3;2;1;1;2;5;4;A;5;2;1;;346279,6838;6291669,3416;;;;99;;;;;J;1;300000;2;300000;2;0;;;;;2333,00000;47,28162
114900;11490003;1988;2;4;2;1;2;2;5;4;D;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;;;;;2333,00000;30,91522
114900;11490004;2007;1;4;2;1;2;2;2;1;B;;;;3;;;342950,2048;6283528,8418;;;;;2;;;2;0;0;0;0;0;;;;;2333,00000;35,55299
114900;11490005;2010;1;4;2;1;2;2;1;0;;;;;;;;;;;;;;2;H;J;2;0;0;0;0;0;;;;;2333,00000;35,55299
114910;11491001;1959;2;1;2;1;1;2;5;2;A;5;5;1;;347763,6789;6298399,9765;;;;2227938;;;1;H;;1;182000;1;182000;1;0;;;;;2333,00000;35,21289
114910;11491002;1982;1;4;4;3;2;2;5;4;A;5;8;1;;339320,7575;6265936,3028;;;;25007287;;;;;J;1;300000;2;300000;2;0;;;;;2333,00000;47,28162
114910;11491003;1987;1;3;3;1;2;2;4;8;A;2;8;1;;356351,9200;6302424,2400;;;;5280555;;;1;H;;1;320000;2;320000;2;0;;;;;2333,00000;47,28162
114910;11491004;1990;2;3;2;1;2;2;5;3;A;5;5;1;;347763,6789;6298399,9765;;;;99;;;;;J;1;182000;1;182000;1;0;;;;;2333,00000;30,91522
114910;11491005;2010;1;4;0;1;2;2;1;0;;;;;;;;;;6;;;;2;"G;H";J;2;0;0;0;0;0;;;;;2333,00000;35,55299
114921;11492101;1972;2;2;2;1;2;2;5;1;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;148,78690;;;;;218,47217
114921;11492102;1967;1;1;2;1;2;2;4;7;A;5;5;1;;342775,1086;6281446,1333;;;;99;;;;;J;1;280000;2;280000;2;0;140,59090;;;;;202,55452
114921;11492103;1993;2;3;2;1;1;2;5;4;B;;;;4;;;0,0000;0,0000;;;;;;;J;2;0;0;0;0;0;103,06580;;;;;150,08394
114921;11492104;1998;1;3;2;1;1;2;4;8;B;;;;4;;;346235,7623;6291481,0828;;;;;;;J;2;0;0;0;0;0;176,60590;;;;;245,21278
114921;11492105;2001;1;3;2;1;1;2;4;6;B;;;;4;;;344540,0803;6283521,9658;;;;;1;H;J;2;0;0;0;0;0;159,24750;;;;;212,61932
114921;11492106;2005;2;3;2;1;2;2;4;2;B;;;;4;;;344540,0803;6283521,9658;;;;;2;H;J;2;0;0;0;0;0;159,24750;;;;;206,81908
114932;11493201;1968;1;3;2;1;2;2;9;2;A;4;5;1;;345468,8263;6298858,1111;;;;99;;;;;J;1;99;3;639819;3;2;;;;808,00000;;105,29306
114932;11493202;1941;1;1;0;1;2;2;4;4;C;;;;;;;;;4;99;;;1;E;J;1;180000;1;180000;1;0;;;;808,00000;;68,98546
114932;11493203;1935;2;2;0;1;2;2;4;3;D;;;;;;;;;4;99;;;1;E;J;2;0;0;0;0;0;;;;808,00000;;76,93585
114941;11494101;1987;2;2;2;3;2;2;5;4;A;5;5;1;;;;;;;99;;;;;J;1;500000;3;500000;3;0;321,49310;;;;;94,53358
114941;11494102;2008;1;3;0;1;2;2;1;0;G;;;;;;;;;4;;;;2;H;J;2;0;0;0;0;0;249,87100;;;;;74,68424
114941;11494103;1987;1;1;2;3;2;2;5;4;A;5;5;1;;;;;;;99;;;;;J;1;500000;3;500000;3;0;376,54270;;;;;99,32175
114951;11495101;1958;1;1;2;3;2;2;4;7;A;5;8;1;;;;;;;99;;;1;H;J;1;400000;2;400000;2;0;;;873,38570;;;47,44101
114951;11495102;1962;2;2;0;1;2;2;5;1;D;;;;;;;;;4;99;;;1;H;J;2;0;0;0;0;0;;;727,49710;;;40,03829
114951;11495103;1991;1;3;0;1;1;2;5;4;"A;B";5;8;1;7;;;;;4;99;;;1;H;J;1;240000;2;240000;2;0;;;909,93050;;;43,75854
114961;11496101;1961;1;1;2;1;2;2;11;4;A;3;4;1;;345284,0310;6285293,4509;;;;99;;;;;J;1;600000;3;600000;3;0;;;1149,56700;;;46,28922
114961;11496102;1961;2;2;2;1;2;2;5;4;D;;;;;;;;;;99;;;1;"B;H";J;2;0;0;0;0;0;;;957,54630;;;39,06622
114961;11496103;1999;2;3;0;1;1;2;4;7;B;;;;4;;;;;4;;;;1;"D;H";J;2;0;0;0;0;0;;;820,37480;;;47,26377
114961;11496104;2008;2;3;2;1;2;2;1;0;G;;;;;;;;;;;;;;;J;2;0;0;0;0;0;;;820,37480;;;39,44353
114970;11497001;1949;1;1;2;1;2;2;1;0;A;5;8;1;;;;;;;99;;;;;J;1;210000;2;210000;2;0;246,54360;;;;;149,58702
114970;11497002;1967;2;2;2;1;2;2;4;8;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;216,47310;;;;;143,77153
114970;11497003;1987;1;3;2;1;2;2;4;8;A;5;8;1;;;;;;;99;;;;;J;1;190000;1;190000;1;0;317,76360;;;;;193,04729
114970;11497004;1989;1;3;2;1;2;2;4;8;A;5;8;1;;;;;;;99;;;;;J;1;220000;2;220000;2;0;238,50460;;;;;157,13045
114970;11497005;1991;2;4;0;1;2;2;5;2;D;;;;;;;;;3;99;;;1;"A;C";J;2;0;0;0;0;0;187,93640;;;;;126,22446
114970;11497006;1990;2;3;0;1;2;2;5;1;D;;;;;;;;;3;99;;;1;"A;C";J;2;0;0;0;0;0;187,93640;;;;;126,22446
114970;11497007;1992;1;4;0;1;2;2;4;8;F;;;;;;;;;4;99;;;1;"A;C";J;2;0;0;0;0;0;238,50460;;;;;157,13045
114970;11497008;2011;1;4;0;1;2;2;1;0;;;;;;;;;;4;;;;2;"A;C";J;2;0;0;0;0;0;210,86550;;;;;145,16013
114980;11498001;1951;1;1;2;"2;3";2;2;4;6;A;5;8;1;;;;;;;99;;;;;J;1;210000;2;210000;2;0;62,93168;;;;;42,80157
114980;11498002;1958;2;2;2;1;2;2;4;6;D;;;;;;;;;;99;;;1;"A;C";J;2;0;0;0;0;0;55,25604;;;;;41,13757
114980;11498003;1973;1;3;2;3;2;2;5;4;A;5;8;1;;;;;;;99;;;;;J;1;230000;2;230000;2;0;81,11100;;;;;55,23692
114980;11498004;1975;1;3;2;3;2;2;5;4;A;5;8;1;;;;;;;99;;;;;J;1;240000;2;240000;2;0;81,11100;;;;;55,23692
114993;11499301;1945;1;1;2;3;2;2;4;8;C;;;;;;;;;;99;;;2;"F;H";J;1;79000;1;79000;1;0;;;909,01750;;;23,68763
114993;11499302;1949;2;2;4;1;2;2;4;8;D;;;;;;;;;;12459393;;10;1;"B;H";J;2;0;0;0;0;0;;;757,17720;;;31,28284
114993;11499303;1990;2;3;2;1;1;2;9;2;B;;;;6;;;;;;8383252;;;1;"A;H";J;2;0;0;0;0;0;;;997,61260;;;26,78901
114993;11499304;2010;2;4;2;1;2;2;1;0;;;;;;;;;;;;;;2;G;J;2;0;0;0;0;0;;;820,37480;;;30,80776
115001;11500101;1939;2;1;0;1;2;1;6;5;C;;;;;;;;;5;;;;2;A;H;4;0;7;158952;1;1;;580,00000;;;;61,63984
115001;11500102;1966;2;3;0;1;2;2;5;4;D;;;;;;;;;6;99;;;1;"A;D";F;2;0;0;0;0;0;;722,00000;;;;71,19595
115001;11500103;1970;2;3;2;1;2;2;5;4;A;2;2;1;;345265,9385;6286897,6861;;;;99;;3;1;"A;D";J;1;99;2;202633;2;2;;722,00000;;;;71,19595
115012;11501201;1965;2;1;2;3;2;2;9;2;A;4;3;1;;345199,6098;6286044,3328;;;;;;4;2;G;J;1;99;2;303712;2;2;106,62620;;;;;59,72791
115012;11501202;1961;1;2;2;1;2;2;5;4;A;5;5;1;;345266,4239;6283998,6517;;;;99;;;1;"F;H";J;1;99;1;164764;1;2;126,27380;;;;;70,77099
115012;11501203;1978;1;3;2;1;2;2;11;3;A;5;8;1;;353693,0281;6302821,7231;;;;99;;;;;J;1;99;2;321689;2;2;156,51760;;;;;80,19868
115012;11501204;1989;2;3;0;1;2;2;5;4;F;;;;;;;;;6;99;;;1;"B;H";J;2;0;0;0;0;0;92,57006;;;;;52,43819
115022;11502201;1964;1;1;2;3;2;2;5;4;A;5;1;1;;349767,3897;6292911,2156;;;;99;;;;;J;1;550000;3;550000;3;0;114,40950;;;;;60,57845
115022;11502202;1967;2;2;2;3;2;2;5;4;A;5;5;1;;347240,1626;6298983,1049;;;;99;;2;1;H;J;1;500000;3;500000;3;0;96,60784;;;;;51,12576
115022;11502203;1989;2;3;4;1;1;2;11;4;B;;;;8;;;345013,6927;6297333,2320;;99;;;1;H;J;2;0;0;0;0;0;83,87242;;;;;44,88597
115022;11502204;1999;1;3;2;1;2;2;4;8;B;;;;4;;;343385,0171;6284257,2751;;;;;1;H;J;2;0;0;0;0;0;129,59170;;;;;63,58855
115022;11502205;2009;2;4;2;1;2;2;2;1;B;;;;3;;;0,0000;0,0000;;;;;2;H;J;2;0;0;0;0;0;94,10524;;;;;51,61955
115031;11503101;1968;2;2;2;1;2;2;5;4;A;5;2;1;;;;;;;99;;;;;J;1;350000;2;350000;2;0;53,07903;;;;;19,06005
115031;11503102;1969;1;1;2;1;2;2;5;2;A;5;8;1;;;;;;;99;;;;;J;1;380000;2;380000;2;0;52,45148;;;;;22,58403
115031;11503103;1994;1;3;2;1;1;2;5;4;B;;;;4;;;;;;;;;1;H;J;2;0;0;0;0;0;52,45148;;;;;20,83105
115031;11503104;1998;2;3;2;1;1;2;5;1;B;;;;4;;;;;;;;;2;H;J;2;0;0;0;0;0;52,45148;;;;;27,34026
115031;11503105;2001;1;3;2;1;1;2;4;5;B;;;;4;;;;;;;;;2;H;J;2;0;0;0;0;0;54,59919;;;;;23,70621
115040;11504001;1964;2;1;3;1;2;2;7;2;A;3;3;1;;344058,3466;6281058,7903;;;;40250532;;;;;J;1;350000;2;350000;2;0;197,59240;;;;;95,24401
115040;11504002;1989;1;3;2;1;2;2;7;1;A;5;2;1;;345381,5797;6297899,7543;;;;99;;2;;;J;1;200000;1;200000;1;0;217,70230;;;;;104,09370
115040;11504003;2007;1;3;2;1;2;2;2;1;B;;;;3;;;345537,7032;6285815,1778;;;;;2;G;J;2;0;0;0;0;0;192,47400;;;;;96,16392
115051;11505101;1981;2;2;2;1;2;2;4;6;D;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;116,71230;;;;;38,99580
115051;11505102;1976;1;1;2;1;2;2;5;4;A;5;5;1;;346093,2000;6295344,1900;;;;99;;;;;J;1;99;3;502784;3;2;136,69710;;;;;40,97099
115051;11505103;2009;1;3;0;1;2;2;1;0;;;;;;;;;;4;;;;2;H;J;2;0;0;0;0;0;90,71124;;;;;30,80776
115051;11505104;2004;2;3;2;1;2;2;4;3;B;;;;4;;;344351,5863;6284091,0305;;;;;2;H;J;2;0;0;0;0;0;124,91790;;;;;36,91581
115061;11506101;1950;2;1;0;1;2;2;6;5;D;;;;;;;;;4;;;;1;"A;C";J;1;99;1;114318;1;2;;;405,45820;;;85,90196
115061;11506102;1949;1;2;2;1;2;2;7;4;F;;;;;;;;;;99;;;1;"B;C";J;1;99;2;283573;2;2;;;479,87010;;;87,17731
115073;11507301;1979;1;1;2;1;2;2;5;2;A;5;2;1;;348520,3751;6296503,6096;;;;99;;;1;H;J;1;180000;1;180000;1;0;;;;617,00000;;190,55528
115080;11508001;1944;1;1;2;1;2;2;4;5;A;5;1;1;;0,0000;0,0000;;;;99;;;;;J;1;200000;1;200000;1;0;55,86226;;;;;37,58378
115080;11508002;1947;2;2;0;1;2;2;4;5;D;;;;;;;;;5;;;;2;G;I;2;0;0;0;0;0;55,86226;;;;;41,91519
115080;11508003;1978;2;3;0;1;2;2;5;4;A;2;2;2;;;;;;1;;;;2;G;J;1;60000;1;60000;1;0;75,50805;;;;;61,87247
115080;11508004;2002;1;4;2;1;2;2;4;4;B;;;;4;;;345642,2723;6283717,4323;;;;;2;G;J;2;0;0;0;0;0;80,81673;;;;;60,21491
115092;11509201;1937;1;1;3;1;2;2;4;3;C;;;;;;;;;;99;;;1;H;J;1;99;7;110696;1;1;102,06200;;;;;30,16857
115092;11509202;1940;2;2;3;1;2;2;4;6;D;;;;;;;;;;99;;;1;"B;F";J;1;99;1;144954;1;2;110,00260;;;;;33,64538
115100;11510001;1971;1;1;2;1;2;2;4;8;A;5;8;1;;346857,1035;6294325,2958;;;;99;;;;;J;1;99;2;202165;2;2;65,43788;;;;;48,74353
115100;11510002;1970;2;2;0;1;2;2;4;8;D;;;;;;;;;5;99;;;1;H;J;2;0;0;0;0;0;55,25604;;;;;41,13757
115100;11510003;1994;2;3;4;1;2;2;5;4;E;;;;;;;;;;99;;;1;"D;H";J;2;0;0;0;0;0;47,97186;;;;;36,11681
115100;11510004;2004;2;3;2;1;2;2;4;3;B;;;;4;;;344550,7155;6284161,0801;;;;;2;G;J;2;0;0;0;0;0;74,12164;;;;;49,76979
115113;11511301;1934;2;1;6;1;2;2;4;6;C;;;;;;;;;;99;;;2;G;I;1;200000;1;200000;1;0;742,06180;;;;;123,81541
115120;11512001;1956;2;1;2;1;2;2;10;3;D;;;;;;;;;;10221283;;;;;J;2;0;0;0;0;0;;;575,26620;;;72,01740
115120;11512002;1983;1;3;5;3;2;2;5;4;A;5;5;1;;348183,0862;6299083,3684;;;;99;;;1;"F;H";J;1;1000000;4;1000000;4;0;;;873,38570;;;94,32065
115120;11512003;1986;1;3;3;3;1;2;10;4;F;;;;;;;;;;;;;1;"F;H";J;2;0;0;0;0;0;;;873,38570;;;94,32065
115133;11513301;1989;1;1;4;1;2;2;5;2;A;5;5;1;;341526,2120;6282173,9875;;;;99;;;;;J;1;99;2;201113;2;2;;;;556,00000;;44,95997
115133;11513302;1989;2;2;2;1;2;2;5;2;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;;;556,00000;;36,11681
115133;11513303;2007;1;3;2;1;2;2;2;1;B;;;;9;;;344726,9663;6284413,4377;;;;;;;J;2;0;0;0;0;0;;;;556,00000;;41,53490
115133;11513304;2009;2;3;0;1;2;2;1;0;G;;;;;;;;;6;;;;2;G;J;2;0;0;0;0;0;;;;556,00000;;41,53490
115141;11514101;1937;1;1;2;1;2;2;4;6;C;;;;;;;;;;99;;;1;"B;H";J;1;99;1;81385;1;2;100,43200;;;;;58,89917
115141;11514102;1935;2;2;2;1;2;2;4;5;D;;;;;;;;;;99;;;1;"A;H";J;1;80000;1;80000;1;0;108,24570;;;;;65,68716
115141;11514103;1966;1;3;0;1;2;2;1;0;G;;;;;;;;;6;;;;2;G;E;2;99;7;0;0;0;161,76230;;;;;89,89828
115151;11515101;1965;2;1;0;1;2;2;7;4;D;;;;;;;;;3;99;;;1;A;J;2;0;0;0;0;0;;209,00000;;;;15,50963
115151;11515102;1963;1;2;0;2;2;2;7;4;A;5;1;2;;;;;;4;;;;1;A;J;1;99;3;656061;3;2;;197,00000;;;;18,37721
115151;11515103;1992;2;3;0;1;1;2;10;99;B;;;;6;;;;;4;;;;1;"A;E";J;2;0;0;0;0;0;;379,00000;;;;13,61670
115151;11515104;1984;1;3;0;1;1;2;10;4;F;;;;;;;;;5;;;;1;"A;C";J;2;0;0;0;0;0;;197,00000;;;;20,82531
115151;11515105;1925;1;4;0;1;2;2;98;98;C;;;;;;;;;5;;;;1;A;H;1;99;7;0;0;0;;197,00000;;;;12,04029
115160;11516001;1932;1;1;2;1;2;2;10;3;C;;;;;;;;;;99;;;2;G;J;1;99;2;231721;2;2;;;;617,00000;;114,65414
115160;11516002;1934;2;2;2;1;2;2;6;6;D;;;;;;;;;;99;;;1;G;J;2;0;0;0;0;0;;;;617,00000;;127,86750
115171;11517101;1949;2;1;2;1;2;2;4;5;A;2;2;1;;343987,1000;6297430,7600;;;;99;;;;;J;1;400000;2;400000;2;0;;;405,45820;;;205,25008
115183;11518301;1944;2;1;2;1;2;2;4;6;D;;;;;;;;;;99;;;1;"F;H";J;1;99;1;67556;1;2;149,47290;;;;;83,20000
115183;11518302;1989;1;3;2;1;1;2;11;2;B;;;;8;;;349735,0912;6293003,9903;;;;;;;J;3;0;7;66514;1;1;207,81270;;;;;105,02760
115191;11519101;1952;2;1;2;1;2;2;6;4;D;;;;;;;;;;;;10;2;G;F;1;99;1;178036;1;2;;1813,00000;;;;115,39457
115191;11519102;1978;2;3;0;1;1;2;5;4;"A;B";5;2;2;8;350443,7414;6300755,6759;346187,1194;6298166,4856;2;;;;1;A;J;1;99;2;206146;2;2;;2256,00000;;;;143,84575
115203;11520301;1976;2;2;7;1;2;2;5;1;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;62,74590;;;;;45,00226
115203;11520302;1981;1;1;2;1;2;2;5;1;A;5;2;1;;345319,4681;6287978,9358;;;;99;;;;;J;1;280000;2;280000;2;0;73,48995;;;;;47,28162
115203;11520303;1999;1;3;4;1;2;2;3;8;B;;;;4;;;345216,1447;6283215,1104;;;;;2;H;D;2;0;0;0;0;0;67,15734;;;;;43,79660
115203;11520304;2002;1;3;2;1;2;2;4;4;B;;;;4;;;344688,1462;6283321,6808;;;;;2;H;J;2;0;0;0;0;0;67,15734;;;;;43,79660
115203;11520305;2011;1;3;4;1;2;2;1;0;;;;;;;;;;;;;;;;J;2;0;0;0;0;0;48,76738;;;;;35,55299
115213;11521301;1980;1;1;2;1;2;2;9;2;A;5;4;1;;346590,2500;6298257,0700;;;;99;;;;;J;1;300000;2;300000;2;0;237,90320;;;;;93,53346
115213;11521302;1986;2;2;4;1;2;2;5;4;D;;;;;;;;;;99;;;1;"F;H";J;2;0;0;0;0;0;203,12230;;;;;89,02435
115213;11521303;2011;2;3;4;1;2;2;1;0;;;;;;;;;;;;;;2;G;J;2;0;0;0;0;0;157,87080;;;;;70,33178
115220;11522001;1985;2;2;2;1;2;2;5;4;D;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;;;;556,00000;;52,57404
115220;11522002;1989;1;1;2;1;2;2;5;4;A;2;2;1;;344835,2393;6282941,5579;;;;99;;;1;H;J;1;230000;2;230000;2;0;;;;556,00000;;44,95997
